angDist,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,_RAJ2000,_DEJ2000,KIC,Per,BJD0,Morph,SC,LC,T3,Simbad,_RA,_DE
4.437835,2085518028817520640,298.97681180414,46.90436634740,3119.852077534290000,1628.329837490800000,5920.338240647460000,1577.110915375540,1,1,0.153513,298.9751734176705,46.9048827185342,0.001,0.001,0,2085518028821763072,298.97517341767,0.6491,46.90488271853,1.0777,,,,,,,1,47691.8,163.896,13.992256,26816.7,121.161,14.280375,34298.0,115.133,13.423748,0.856627,,,0,5657.67,,,,,298.97522,46.9049111,10032392,0.3911568,54964.918911,0.96,false,LC,1,Simbad,298.97522,46.90491
0.065682,2085518028817520640,298.97681180414,46.90436634740,3119.852077534290000,1628.329837490800000,5920.338240647460000,1577.110915375540,1,1,4.378132,298.9768233185203,46.9043828092074,0.012,0.011,0,2085518028817520640,298.97681180414,0.3263,46.9043663474,0.4307,0.3033,0.416,-1.827,0.722,-3.823,0.804,0,215.052,1.06228,19.857008,238.696,19.3976,19.406776,290.722,14.0876,18.603226,0.803551,,,0,,,,,,298.97522,46.9049111,10032392,0.3911568,54964.918911,0.96,false,LC,1,Simbad,298.97522,46.90491
4.297418,2085518028817515136,298.97652392513,46.90320673836,4608.122833665710000,2868.560869748310000,7485.414781316060000,1577.175744882030,1,1,4.378132,298.9768233185203,46.9043828092074,0.012,0.011,0,2085518028817520640,298.97681180414,0.3263,46.9043663474,0.4307,0.3033,0.416,-1.827,0.722,-3.823,0.804,0,215.052,1.06228,19.857008,238.696,19.3976,19.406776,290.722,14.0876,18.603226,0.803551,,,0,,,,,,298.97522,46.9049111,10032392,0.3911568,54964.918911,0.96,false,LC,1,Simbad,298.97522,46.90491
4.584055,2085518028817527168,298.97867935903,46.90449853650,3199.452700687830000,1465.434828828000000,6127.506632782220000,1577.269840361380,1,1,4.378132,298.9768233185203,46.9043828092074,0.012,0.011,0,2085518028817520640,298.97681180414,0.3263,46.9043663474,0.4307,0.3033,0.416,-1.827,0.722,-3.823,0.804,0,215.052,1.06228,19.857008,238.696,19.3976,19.406776,290.722,14.0876,18.603226,0.803551,,,0,,,,,,298.97522,46.9049111,10032392,0.3911568,54964.918911,0.96,false,LC,1,Simbad,298.97522,46.90491
0.177216,2126161132541762176,291.77909815867,43.94711010076,1443.630201253940000,1393.494782567210000,1497.433111742500000,1055.973943028560,1,1,0.10385,291.7791210243129,43.9471564930721,0.001,0.001,0,2126161132541762176,291.77909815867,0.0219,43.94711010076,0.0239,0.6643,0.0247,-3.824,0.048,-10.775,0.05,0,12579.6,143.925,15.439197,6071.6,221.101,15.893129,9499.17,345.555,14.817706,1.075423,,,0,5081.3,0.736,0.364,1.43,1.223,291.77914,43.9471819,8097553,0.3912358,54999.906547,0.74,false,LC,0,Simbad,291.77914,43.94718
0.091774,2127841976581791104,289.71309226176,47.13178944892,1442.716311361310000,1408.434765740790000,1478.675478558260000,855.020441740052,1,1,0.055127,289.7131120183095,47.1318111106391,0.0,0.0,90,2127841976581791104,289.71309226176,0.015,47.13178944892,0.0153,0.6643,0.0167,-3.122,0.032,-5.031,0.029,0,45991.5,219.015,14.031672,26240.3,414.647,14.303966,29074.4,440.995,13.603143,0.700823,,,0,6608.33,1.0972,0.552,1.53,4.031,289.71313,47.1318019,10135584,0.3912945,54964.964829,0.95,true,LC,1,Simbad,289.71313,47.1318
0.168722,2079892789892877696,294.49292104324,44.83217365917,1616.286955653220000,1530.454823257470000,1712.100019281240000,1279.398991039980,1,1,0.040096,294.4929562819407,44.8322133078746,0.001,0.001,90,2079892789892877696,294.49292104324,0.0312,44.83217365917,0.0308,0.5911,0.0339,-5.804,0.074,-9.209,0.064,0,50434.7,164.828,13.931542,28568.9,285.561,14.211653,32168.3,323.721,13.49335,0.718303,,,0,6018.0,1.411,0.7163,2.18,5.635,294.49295,44.8322031,8696274,0.3914865,54964.693053,0.95,false,LC,1,Simbad,294.49295,44.8322
0.176091,2105626305482465280,287.12467635028,43.60021816167,494.582525227176000,488.890948409575000,500.405754165215000,851.596085933763,1,1,0.326841,287.1246375648404,43.6001781153998,0.001,0.001,0,2105626305482465280,287.12467635028,0.0205,43.60021816167,0.0251,1.9933,0.0234,6.523,0.042,9.301,0.046,0,174212.0,2327.47,12.585668,87963.5,4321.39,12.990632,120143.0,5396.1,12.062675,0.927958,,,0,5460.0,0.753,0.3783,1.49,1.778,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
2.874289,2105626309783226880,287.12396205360,43.59954711606,503.832185213451000,499.844411036541000,507.882946017205000,851.593495584706,1,1,0.326841,287.1246375648404,43.6001781153998,0.001,0.001,0,2105626305482465280,287.12467635028,0.0205,43.60021816167,0.0251,1.9933,0.0234,6.523,0.042,9.301,0.046,0,174212.0,2327.47,12.585668,87963.5,4321.39,12.990632,120143.0,5396.1,12.062675,0.927958,,,0,5460.0,0.753,0.3783,1.49,1.778,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
4.009521,2105626305485622784,287.12538428643,43.60115179037,2424.632809903240000,2295.798286775200000,2568.378869266770000,851.596868852214,1,1,0.326841,287.1246375648404,43.6001781153998,0.001,0.001,0,2105626305482465280,287.12467635028,0.0205,43.60021816167,0.0251,1.9933,0.0234,6.523,0.042,9.301,0.046,0,174212.0,2327.47,12.585668,87963.5,4321.39,12.990632,120143.0,5396.1,12.062675,0.927958,,,0,5460.0,0.753,0.3783,1.49,1.778,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
0.168708,2105626309783226880,287.12396205360,43.59954711606,503.832185213451000,499.844411036541000,507.882946017205000,851.593495584706,1,1,2.726033,287.123923265333,43.5995096041262,0.0,0.0,0,2105626309783226880,287.1239620536,0.0132,43.59954711606,0.0166,1.956,0.0157,6.524,0.027,8.712,0.03,0,76228.5,19.2193,13.483072,39338.6,123.405,13.86434,54701.2,163.001,12.916928,0.947412,,,0,5223.5,0.195,0.095,1.11,0.834,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
3.218883,2105626305482465280,287.12467635028,43.60021816167,494.582525227176000,488.890948409575000,500.405754165215000,851.596085933763,1,1,2.726033,287.123923265333,43.5995096041262,0.0,0.0,0,2105626309783226880,287.1239620536,0.0132,43.59954711606,0.0166,1.956,0.0157,6.524,0.027,8.712,0.03,0,76228.5,19.2193,13.483072,39338.6,123.405,13.86434,54701.2,163.001,12.916928,0.947412,,,0,5223.5,0.195,0.095,1.11,0.834,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
0.052607,2105626305485622784,287.12538428643,43.60115179037,2424.632809903240000,2295.798286775200000,2568.378869266770000,851.596868852214,1,1,4.36267,287.1253869801018,43.6011662727472,0.001,0.001,0,2105626305485622784,287.12538428643,0.0194,43.60115179037,0.0246,0.3824,0.0227,-0.453,0.039,-3.364,0.044,0,360927.0,99.0131,11.794817,131073.0,197.995,12.557606,330806.0,345.15,10.962986,1.59462,-3.4,0.39,8,4230.13,0.5315,0.239,22.18,141.905,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
3.883565,2105626305482465280,287.12467635028,43.60021816167,494.582525227176000,488.890948409575000,500.405754165215000,851.596085933763,1,1,4.36267,287.1253869801018,43.6011662727472,0.001,0.001,0,2105626305485622784,287.12538428643,0.0194,43.60115179037,0.0246,0.3824,0.0227,-0.453,0.039,-3.364,0.044,0,360927.0,99.0131,11.794817,131073.0,197.995,12.557606,330806.0,345.15,10.962986,1.59462,-3.4,0.39,8,4230.13,0.5315,0.239,22.18,141.905,287.12454,43.6001211,7879399,0.392697,55075.819465,0.74,false,LC,0,Simbad,287.12454,43.60012
0.326516,2128283189983772288,293.04862801437,46.61649794130,934.213573825226000,858.843516723590000,1023.753569075410000,1022.094609025320,1,1,0.090977,293.048705807036,46.6165712289477,0.003,0.003,0,2128283189983772288,293.04862801437,0.0781,46.6164979413,0.1019,1.0499,0.0915,-12.41,0.187,-17.022,0.201,0,76998.7,36.9639,13.472157,33529.7,81.7045,14.037815,62290.5,105.022,12.775867,1.261949,,,0,4853.92,,,2.51,3.154,293.04874,46.6165619,9833806,0.3931764,54964.729734,0.66,true,LC,1,Simbad,293.04874,46.61656
0.103360,2101323371029633920,288.97392844782,40.51009275009,1227.549944193710000,1205.575035989890000,1250.325678124280000,961.116379781530,1,1,0.045514,288.9738913635954,40.5100873303004,0.0,0.0,0,2101323371029633920,288.97392844782,0.0123,40.51009275009,0.0142,0.7858,0.0147,6.548,0.027,1.259,0.027,0,51023.0,533.925,13.918951,28080.7,941.831,14.230369,33232.0,1061.25,13.45803,0.772339,,,0,5930.0,0.958,0.46,1.7,3.237,288.97388,40.5100781,5353374,0.3933205,54964.660948,0.79,false,LC,1,Simbad,288.97388,40.51008
0.143802,2052729217691723776,291.51618773839,38.45442187585,1963.764805441280000,1863.001117373060000,2075.802197893890000,1391.418176963120,1,1,0.065394,291.5161995311081,38.4544607386174,0.001,0.001,0,2052729217691723776,291.51618773839,0.0203,38.45442187585,0.0251,0.4811,0.0269,-2.145,0.045,-9.026,0.046,0,16402.6,106.288,15.151082,8541.93,181.818,15.522497,11463.2,226.992,14.613657,0.90884,,,0,5383.3,,,1.96,2.9,291.5162,38.4544789,3342425,0.3934148,54964.942901,0.94,false,LC,1,Simbad,291.5162,38.45448
0.748459,2052128094072817536,294.63517339876,38.62697941466,94.833367294591700,94.608844955133700,95.058938811944700,2059.593172993570,1,1,0.024211,294.6349246803646,38.6269054555806,0.001,0.001,0,2052128094072817536,294.63517339876,0.0205,38.62697941466,0.0225,10.5159,0.0248,45.129,0.042,17.178,0.046,0,1945350.0,6074.36,9.965872,899637.0,9194.58,10.46622,1461590.0,13795.3,9.349854,1.116366,,,0,4926.0,0.6673,0.3218,1.21,0.78,294.63492,38.6269111,3557421,0.3937276,54953.706725,0.7,false,LC,1,Simbad,294.63492,38.62691
0.113385,2129022027437253760,293.47849058728,48.95720884720,2706.029871471410000,2571.503631655930000,2855.029323757260000,947.446843446298,1,1,0.083142,293.4785158803241,48.957235608363,0.001,0.001,0,2129022027437253760,293.47849058728,0.0172,48.9572088472,0.0191,0.3397,0.0189,-3.857,0.038,-6.215,0.039,0,36374.1,181.166,14.286385,22891.7,359.195,14.452192,20561.8,289.839,13.979269,0.472923,,,0,7731.5,,,1.98,12.617,293.47855,48.95723,11247386,0.3943253,54999.834111,0.76,false,LC,0,Simbad,293.47855,48.95723
3.715610,2129022027437254144,293.47984664224,48.95668632656,3717.280396248360000,2538.499569319030000,5510.727687907150000,947.539008879154,1,1,0.083142,293.4785158803241,48.957235608363,0.001,0.001,0,2129022027437253760,293.47849058728,0.0172,48.9572088472,0.0191,0.3397,0.0189,-3.857,0.038,-6.215,0.039,0,36374.1,181.166,14.286385,22891.7,359.195,14.452192,20561.8,289.839,13.979269,0.472923,,,0,7731.5,,,1.98,12.617,293.47855,48.95723,11247386,0.3943253,54999.834111,0.76,false,LC,0,Simbad,293.47855,48.95723
0.129204,2129022027437254144,293.47984664224,48.95668632656,3717.280396248360000,2538.499569319030000,5510.727687907150000,947.539008879154,1,1,3.663517,293.4798843070128,48.9567123350162,0.008,0.008,0,2129022027437254144,293.47984664224,0.2192,48.95668632656,0.2215,-0.1377,0.2299,-5.744,0.507,-6.041,0.512,0,383.811,1.14834,19.228071,292.876,17.1104,19.184679,389.565,14.1479,18.285471,0.899208,,,0,,,,,,293.47855,48.95723,11247386,0.3943253,54999.834111,0.76,false,LC,0,Simbad,293.47855,48.95723
3.748200,2129022027437253760,293.47849058728,48.95720884720,2706.029871471410000,2571.503631655930000,2855.029323757260000,947.446843446298,1,1,3.663517,293.4798843070128,48.9567123350162,0.008,0.008,0,2129022027437254144,293.47984664224,0.2192,48.95668632656,0.2215,-0.1377,0.2299,-5.744,0.507,-6.041,0.512,0,383.811,1.14834,19.228071,292.876,17.1104,19.184679,389.565,14.1479,18.285471,0.899208,,,0,,,,,,293.47855,48.95723,11247386,0.3943253,54999.834111,0.76,false,LC,0,Simbad,293.47855,48.95723
3.844798,2129022023139704960,293.48108340668,48.95743392392,1913.600313515570000,1611.979858497820000,2342.930867343890000,947.576702084972,1,1,3.663517,293.4798843070128,48.9567123350162,0.008,0.008,0,2129022027437254144,293.47984664224,0.2192,48.95668632656,0.2215,-0.1377,0.2299,-5.744,0.507,-6.041,0.512,0,383.811,1.14834,19.228071,292.876,17.1104,19.184679,389.565,14.1479,18.285471,0.899208,,,0,,,,,,293.47855,48.95723,11247386,0.3943253,54999.834111,0.76,false,LC,0,Simbad,293.47855,48.95723
0.046122,2051897712023930496,292.32619829476,37.96147376003,1004.199687804410000,988.107551367905000,1020.814906138460000,1605.926889262440,1,1,0.079594,292.3262133178895,37.9614786430456,0.001,0.0,0,2051897712023930496,292.32619829476,0.0125,37.96147376003,0.0154,0.9672,0.0161,-2.751,0.026,-1.134,0.032,0,67031.8,673.376,13.622664,36474.7,1108.7,13.946408,45394.3,1362.68,13.119418,0.82699,,,0,5676.0,,,1.75,2.849,292.3262,37.9614981,2717141,0.3945715,54953.756174,0.78,true,LC,1,Simbad,292.3262,37.9615
2.779542,2051897707728545536,292.32696541546,37.96197312992,1554.617732989430000,1401.827130324170000,1743.842246732690000,1606.046062105530,1,1,0.079594,292.3262133178895,37.9614786430456,0.001,0.0,0,2051897712023930496,292.32619829476,0.0125,37.96147376003,0.0154,0.9672,0.0161,-2.751,0.026,-1.134,0.032,0,67031.8,673.376,13.622664,36474.7,1108.7,13.946408,45394.3,1362.68,13.119418,0.82699,,,0,5676.0,,,1.75,2.849,292.3262,37.9614981,2717141,0.3945715,54953.756174,0.78,true,LC,1,Simbad,292.3262,37.9615
0.115555,2051897707728545536,292.32696541546,37.96197312992,1554.617732989430000,1401.827130324170000,1743.842246732690000,1606.046062105530,1,1,2.784653,292.3269453677958,37.9620010673158,0.002,0.002,0,2051897707728545536,292.32696541546,0.0534,37.96197312992,0.0613,0.6215,0.0672,3.671,0.113,-6.489,0.132,0,2896.59,3.36327,17.03365,1861.54,79.1196,17.176704,2637.66,61.1023,16.208872,0.967833,,,0,5191.27,,,,,292.3262,37.9614981,2717141,0.3945715,54953.756174,0.78,true,LC,1,Simbad,292.3262,37.9615
2.846014,2051897712023930496,292.32619829476,37.96147376003,1004.199687804410000,988.107551367905000,1020.814906138460000,1605.926889262440,1,1,2.784653,292.3269453677958,37.9620010673158,0.002,0.002,0,2051897707728545536,292.32696541546,0.0534,37.96197312992,0.0613,0.6215,0.0672,3.671,0.113,-6.489,0.132,0,2896.59,3.36327,17.03365,1861.54,79.1196,17.176704,2637.66,61.1023,16.208872,0.967833,,,0,5191.27,,,,,292.3262,37.9614981,2717141,0.3945715,54953.756174,0.78,true,LC,1,Simbad,292.3262,37.9615
0.119597,2100583262263907712,287.08088725939,40.04637603912,325.846897775872000,272.426318666111000,405.060025823515000,882.541770348376,1,1,0.06408,287.0808672188813,40.0463465723034,0.018,0.015,0,2100583262263907712,287.08088725939,0.4338,40.04637603912,0.5889,3.1866,0.5254,3.563,0.958,6.844,1.154,0,233754.0,800.128,12.266469,118511.0,837.349,12.66699,188612.0,1223.12,11.572994,1.093996,0.17,1.84,12,5003.0,0.8405,0.41,1.33,1.003,287.08087,40.0463289,4909422,0.3951035,54953.788909,0.72,false,LC,1,Simbad,287.08087,40.04633
0.181658,2051363349371512320,289.86296308811,38.15233874689,2275.515330104530000,2141.530168490230000,2426.934900892520000,1148.091105333630,1,1,0.077693,289.8629828685573,38.1523867500987,0.001,0.001,0,2051363349371512320,289.86296308811,0.019,38.15233874689,0.0275,0.4105,0.0269,-3.613,0.039,-11.149,0.05,0,17159.2,75.1382,15.102125,9445.37,137.653,15.413341,11333.9,152.555,14.625974,0.787367,,,0,6026.05,,,1.83,3.974,289.86301,38.15239,2983113,0.3951601,55001.96964,0.89,false,LC,0,Simbad,289.86301,38.15239
0.071288,2133591941356940928,286.77569223278,50.07078447673,1588.938766140570000,1536.189014337640000,1645.362875661750000,806.006764413563,1,1,0.073025,286.7756740419932,50.0708004706719,0.001,0.001,0,2133591941356940928,286.77569223278,0.0181,50.07078447673,0.0202,0.6004,0.0215,2.712,0.039,-3.715,0.039,0,24776.3,125.143,14.703275,12436.3,202.683,15.114657,18045.8,258.975,14.12098,0.993677,,,0,5204.2,,,2.09,2.885,286.7757,50.0707889,11805235,0.3951932,54964.735922,0.8,false,LC,1,Simbad,286.7757,50.07079
0.130885,2080098123690634112,294.90704938039,46.44231804352,2119.407670270090000,1819.893157272990000,2530.006763293350000,1193.763549013370,1,1,0.786913,294.9070697174416,46.4423515911763,0.002,0.002,0,2080098123690634112,294.90704938039,0.0635,46.44231804352,0.0713,0.4454,0.0732,-3.255,0.145,-7.792,0.16,0,1967.55,13.5628,17.453552,1127.55,26.6722,17.721048,1291.67,30.6363,16.984045,0.737003,,,0,,,,,,294.90677,46.44228,9717924,0.3955876,55000.161105,0.72,false,LC,0,Simbad,294.90677,46.44228
0.049685,2100372911944124416,286.88046107292,38.89292758888,939.615384294090000,926.843410195551000,952.737750049025000,894.817925305489,1,1,0.089825,286.880443371962,38.8929267675448,0.0,0.0,0,2100372911944124416,286.88046107292,0.0116,38.89292758888,0.0147,1.0355,0.0146,3.2,0.025,0.191,0.028,0,70334.2,366.478,13.57045,37664.4,658.021,13.91156,47380.6,797.488,13.072919,0.838641,,,0,5783.75,0.979,0.512,1.6,2.59,286.88046,38.8929481,3732732,0.3961872,54953.918666,0.94,false,LC,1,Simbad,286.88046,38.89295
3.874515,2100372911939456128,286.88154510226,38.89357717073,1822.135306407750000,913.523884953717000,3435.374650410860000,894.838631523106,1,1,0.089825,286.880443371962,38.8929267675448,0.0,0.0,0,2100372911944124416,286.88046107292,0.0116,38.89292758888,0.0147,1.0355,0.0146,3.2,0.025,0.191,0.028,0,70334.2,366.478,13.57045,37664.4,658.021,13.91156,47380.6,797.488,13.072919,0.838641,,,0,5783.75,0.979,0.512,1.6,2.59,286.88046,38.8929481,3732732,0.3961872,54953.918666,0.94,false,LC,1,Simbad,286.88046,38.89295
0.091229,2100372911939456128,286.88154510226,38.89357717073,1822.135306407750000,913.523884953717000,3435.374650410860000,894.838631523106,1,1,3.874001,286.8815769873684,38.8935823009661,0.033,0.032,90,2100372911939456128,286.88154510226,0.6734,38.89357717073,0.748,0.4597,0.9535,-5.764,2.124,-1.192,2.046,0,117.248,1.28737,20.515598,,,,,,,,,,0,,,,,,286.88046,38.8929481,3732732,0.3961872,54953.918666,0.94,false,LC,1,Simbad,286.88046,38.89295
3.915571,2100372911944124416,286.88046107292,38.89292758888,939.615384294090000,926.843410195551000,952.737750049025000,894.817925305489,1,1,3.874001,286.8815769873684,38.8935823009661,0.033,0.032,90,2100372911939456128,286.88154510226,0.6734,38.89357717073,0.748,0.4597,0.9535,-5.764,2.124,-1.192,2.046,0,117.248,1.28737,20.515598,,,,,,,,,,0,,,,,,286.88046,38.8929481,3732732,0.3961872,54953.918666,0.94,false,LC,1,Simbad,286.88046,38.89295
0.144706,2128123657718886016,294.00855802045,46.37994591689,1074.644128284630000,1052.221557960870000,1098.024967992060000,1113.031977865480,1,1,0.088377,294.0085789215981,46.3799834378764,0.001,0.001,90,2128123657718886016,294.00855802045,0.0169,46.37994591689,0.019,0.902,0.0197,-3.349,0.037,-8.715,0.034,0,22174.4,152.647,14.823738,11214.2,251.76,15.226968,15975.9,336.714,14.253258,0.97371,,,0,5338.75,0.467,0.221,1.24,1.122,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
3.727331,2128123657713017984,294.00813819895,46.37899371729,2155.333509881010000,1073.852468548450000,4166.651094640200000,1113.055069320990,1,1,0.088377,294.0085789215981,46.3799834378764,0.001,0.001,90,2128123657718886016,294.00855802045,0.0169,46.37994591689,0.019,0.902,0.0197,-3.349,0.037,-8.715,0.034,0,22174.4,152.647,14.823738,11214.2,251.76,15.226968,15975.9,336.714,14.253258,0.97371,,,0,5338.75,0.467,0.221,1.24,1.122,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
4.479738,2128123657713017728,294.00681401446,46.38024036821,3353.443170403690000,2189.127265226980000,5312.929729372680000,1112.857572203950,1,1,0.088377,294.0085789215981,46.3799834378764,0.001,0.001,90,2128123657718886016,294.00855802045,0.0169,46.37994591689,0.019,0.902,0.0197,-3.349,0.037,-8.715,0.034,0,22174.4,152.647,14.823738,11214.2,251.76,15.226968,15975.9,336.714,14.253258,0.97371,,,0,5338.75,0.467,0.221,1.24,1.122,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
0.046515,2128123657713017984,294.00813819895,46.37899371729,2155.333509881010000,1073.852468548450000,4166.651094640200000,1113.055069320990,1,1,3.6777,294.0081463844749,46.3789820958944,0.017,0.016,90,2128123657713017984,294.00813819895,0.5339,46.37899371729,0.5803,0.5011,0.6948,-1.312,1.076,2.699,1.01,0,131.191,0.833612,20.393608,97.281,20.6373,20.381319,154.479,16.0269,19.289745,1.091574,,,0,,,,,,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
3.617230,2128123657718886016,294.00855802045,46.37994591689,1074.644128284630000,1052.221557960870000,1098.024967992060000,1113.031977865480,1,1,3.6777,294.0081463844749,46.3789820958944,0.017,0.016,90,2128123657713017984,294.00813819895,0.5339,46.37899371729,0.5803,0.5011,0.6948,-1.312,1.076,2.699,1.01,0,131.191,0.833612,20.393608,97.281,20.6373,20.381319,154.479,16.0269,19.289745,1.091574,,,0,,,,,,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
4.398381,2128123657713023104,294.00989695751,46.37879717027,2528.946298517490000,1380.013207304750000,4551.825039412430000,1113.224630501310,1,1,3.6777,294.0081463844749,46.3789820958944,0.017,0.016,90,2128123657713017984,294.00813819895,0.5339,46.37899371729,0.5803,0.5011,0.6948,-1.312,1.076,2.699,1.01,0,131.191,0.833612,20.393608,97.281,20.6373,20.381319,154.479,16.0269,19.289745,1.091574,,,0,,,,,,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
0.024278,2128123657713017728,294.00681401446,46.38024036821,3353.443170403690000,2189.127265226980000,5312.929729372680000,1112.857572203950,1,1,4.509985,294.0068127368994,46.3802470543434,0.006,0.006,90,2128123657713017728,294.00681401446,0.1843,46.38024036821,0.2121,0.0997,0.2233,0.205,0.391,-1.553,0.367,0,412.108,1.06166,19.150839,195.494,6.76118,19.623552,375.94,7.60933,18.324123,1.299429,,,0,,,,,,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
4.467989,2128123657718886016,294.00855802045,46.37994591689,1074.644128284630000,1052.221557960870000,1098.024967992060000,1113.031977865480,1,1,4.509985,294.0068127368994,46.3802470543434,0.006,0.006,90,2128123657713017728,294.00681401446,0.1843,46.38024036821,0.2121,0.0997,0.2233,0.205,0.391,-1.553,0.367,0,412.108,1.06166,19.150839,195.494,6.76118,19.623552,375.94,7.60933,18.324123,1.299429,,,0,,,,,,294.00858,46.3799589,9654476,0.3963239,54964.624783,0.71,true,LC,1,Simbad,294.00858,46.37996
0.090774,2131427896315652736,284.58739390449,47.52128004280,4950.316157505400000,3775.065685052540000,6603.490977218860000,825.768433447054,1,1,0.033833,284.5874139124737,47.521301331927,0.003,0.003,90,2131427896315652736,284.58739390449,0.0895,47.5212800428,0.1,-0.0271,0.1006,-3.138,0.21,-4.945,0.191,0,27644.8,184.486,14.584332,14857.5,356.044,14.921521,18561.7,401.041,14.090378,0.831143,,,0,5791.0,,,,,284.5874,47.5213011,10389809,0.3973971,54964.670612,0.77,false,LC,1,Simbad,284.5874,47.5213
0.241029,2077386453140896128,293.64900116172,41.29745378815,2290.610550910540000,2171.146613258850000,2423.679263761260000,1514.836302261140,1,1,0.018419,293.6490131920367,41.2975201278774,0.001,0.001,0,2077386453140896128,293.64900116172,0.0181,41.29745378815,0.024,0.4082,0.0235,-2.099,0.04,-15.408,0.044,0,21266.3,19.3471,14.869138,12136.3,42.0195,15.141172,13572.7,36.4901,14.430252,0.71092,,,0,6304.67,,,1.86,4.947,293.64902,41.29752,5966237,0.3975826,55000.083643,0.91,false,LC,0,Simbad,293.64902,41.29752
0.122016,2075115514965687936,299.47422617747,40.99444462572,2675.703281382550000,2425.282019968770000,2982.156088395860000,2084.295105307750,1,1,0.087624,299.4742395783049,40.9944769746766,0.001,0.001,0,2075115514965687936,299.47422617747,0.0271,40.99444462572,0.0353,0.3474,0.0371,-2.349,0.058,-7.513,0.063,0,8636.25,4.63788,15.847552,4252.73,13.4951,16.279718,6430.28,13.7375,15.241345,1.038373,,,0,5090.5,,,2.25,3.064,299.47427,40.9944689,5737474,0.3979422,55000.019889,0.76,false,LC,0,Simbad,299.47427,40.99447
3.210483,2075115514956546176,299.47350604534,40.99517610459,2478.529815233290000,1493.638605897920000,5305.768810003330000,2084.302957171180,1,1,0.087624,299.4742395783049,40.9944769746766,0.001,0.001,0,2075115514965687936,299.47422617747,0.0271,40.99444462572,0.0353,0.3474,0.0371,-2.349,0.058,-7.513,0.063,0,8636.25,4.63788,15.847552,4252.73,13.4951,16.279718,6430.28,13.7375,15.241345,1.038373,,,0,5090.5,,,2.25,3.064,299.47427,40.9944689,5737474,0.3979422,55000.019889,0.76,false,LC,0,Simbad,299.47427,40.99447
4.726132,2075115514956532608,299.47256312792,40.99412713155,4343.492584000450000,2124.729196690000000,8164.996862006010000,2084.488743408820,1,1,0.087624,299.4742395783049,40.9944769746766,0.001,0.001,0,2075115514965687936,299.47422617747,0.0271,40.99444462572,0.0353,0.3474,0.0371,-2.349,0.058,-7.513,0.063,0,8636.25,4.63788,15.847552,4252.73,13.4951,16.279718,6430.28,13.7375,15.241345,1.038373,,,0,5090.5,,,2.25,3.064,299.47427,40.9944689,5737474,0.3979422,55000.019889,0.76,false,LC,0,Simbad,299.47427,40.99447
0.078484,2075115514956546176,299.47350604534,40.99517610459,2478.529815233290000,1493.638605897920000,5305.768810003330000,2084.302957171180,1,1,3.311167,299.4735213159805,40.9951946099606,0.005,0.005,0,2075115514956546176,299.47350604534,0.1438,40.99517610459,0.1882,0.4613,0.2078,-2.677,0.29,-4.298,0.327,0,593.462,3.42674,18.754883,313.034,12.1015,19.11241,442.104,16.4861,18.14811,0.9643,,,0,,,,,,299.47427,40.9944689,5737474,0.3979422,55000.019889,0.76,false,LC,0,Simbad,299.47427,40.99447
