,source_id,bp_rp,parallax,phot_g_mean_mag,Per
303,2.126998685523819e+18,0.5420560000000001,0.9309,11.718722999999999,0.8080821
304,2.1029007922563484e+18,0.594936,0.5485,14.143847000000001,0.8125981
305,2.0805339769706598e+18,0.911666,0.3979,15.608285999999998,0.8155958999999999
306,2.0867989942249467e+18,0.6126050000000001,1.4792,10.834588,0.8189143
307,2.1009064113058028e+18,0.798347,0.8226,12.721296,0.8190664000000001
308,2.0855045598041452e+18,0.806846,0.6994,13.354110999999998,0.8220677
309,2.0821275086180598e+18,0.921193,1.8048,12.349022999999999,0.8248518
310,2.1029684809415706e+18,0.534111,1.584,10.632235000000001,0.8269565999999999
311,2.1029684809415706e+18,0.534111,1.584,10.632235000000001,0.8269565999999999
312,2.1314320538439895e+18,0.622008,0.354,14.207554,0.8317678
313,2.0764929281456812e+18,0.753154,0.2993,14.170525,0.8347392
314,2.1173014052823306e+18,1.218824,0.7193,16.076752,0.8411261999999999
315,2.052834049250581e+18,1.04484,0.7816,14.227557000000001,0.8412315
316,2.0769201571330135e+18,1.089696,1.3257,13.846324,0.8436513000000001
317,2.1009083397490033e+18,0.9634860000000001,0.9316,14.342518,0.8440331
318,2.0753473401134577e+18,1.077688,0.8598,15.373933,0.8447863999999999
319,2.1016813995038387e+18,0.9680059999999999,0.7734,15.270615,0.8484849
320,2.1264618833320294e+18,0.748419,0.3595,14.285407999999999,0.8528415000000001
321,2.0992065362670756e+18,0.744644,0.8586,12.94394,0.8577619000000001
322,2.107591411937698e+18,0.9357139999999999,0.4758,15.395653,0.8585697
323,2.1006447661961797e+18,0.49855200000000005,0.3134,14.774353,0.8619311
324,2.125850142550355e+18,0.694819,0.7072,13.761527,0.8643608
325,2.1301734222686996e+18,1.497334,0.8756,16.461767000000002,0.8659588
326,2.0738030073127357e+18,1.073688,0.3576,15.586818,0.867721
327,2.0532488056555364e+18,1.016521,1.3359999999999999,14.771975,0.8687195
328,2.0518104382894024e+18,0.920809,0.4141,15.506046,0.8703334999999999
329,2.08024989065444e+18,0.498463,1.285,12.217384,0.8710309000000002
330,2.1303024774462008e+18,0.6838609999999999,1.6491,12.240069,0.8768264000000001
331,2.0789306828621663e+18,0.381225,0.0561,15.481921,0.8777596
332,2.0804874538854758e+18,0.683373,0.6509,12.778231,0.8784558000000001
333,2.0761347622349734e+18,0.566368,0.9482,11.869799,0.8785326999999999
334,2.1320019444643305e+18,0.192715,0.5099,13.205826,0.8803849
335,2.106891607147219e+18,0.217266,0.3741,13.635038,0.8828148000000001
336,2.0737795396109732e+18,0.897623,0.8382,14.027334,0.8837752000000001
337,2.0786025817215212e+18,0.361476,0.84,11.833051,0.8851249
338,2.0786285877380419e+18,0.194373,1.109,11.154762,0.8865632999999999
339,2.1295513735658378e+18,0.353808,1.2647,11.638242,0.8884399
340,2.0526413555397304e+18,1.759253,0.9961,17.26064,0.8885831
341,2.0737857930827794e+18,0.466675,0.9713,12.651885,0.8888906999999999
342,2.052621809149565e+18,1.336965,1.2725,15.714120999999999,0.8901084
343,2.0769281973118838e+18,0.784082,0.4678,13.985949,2.2644714
344,2.1300464243757432e+18,0.619189,1.5212,11.281407000000002,2.2746277999999998
345,2.1064354816203302e+18,0.949153,0.3427,15.435575,2.2750493
346,2.1003035396327962e+18,0.75976,1.4719,13.171172,2.2770704
347,2.1038592185002593e+18,0.208871,0.9979,11.520928,2.2798149
348,2.0517982749418424e+18,0.7637079999999999,0.4711,14.284819,2.2834697999999998
349,2.0754098404790886e+18,1.1550690000000001,1.3755,14.451735999999999,2.2858937999999998
350,2.0754098361724534e+18,0.97856,0.1898,17.170647,2.2858937999999998
351,2.0803623157198874e+18,0.9519799999999999,0.4256,13.55049,2.2861056
352,2.0751391201063214e+18,1.222017,0.4186,13.909604999999999,2.2980007000000002
353,2.1297959461833743e+18,0.932092,0.5294,14.539601000000001,2.2983952999999997
354,2.0783506904754196e+18,0.48946999999999996,0.4512,13.416216,2.3011884
355,2.100579413973235e+18,0.808918,1.2063,10.593674,2.3023637000000003
356,2.079008262848606e+18,0.720378,0.7184,12.286317,2.304138
357,2.0867240212755098e+18,0.30606700000000003,0.3966,13.834632000000001,2.3050976000000003
358,2.1294117012289178e+18,0.09483899999999999,0.0887,16.248882000000002,2.3059
359,2.076835494739441e+18,0.9863700000000001,1.1368,13.427712,2.3133689
360,2.0779123632952658e+18,0.8528899999999999,0.8653,13.909139999999999,2.3161718
361,2.1312436937586486e+18,0.353035,0.2587,14.51177,2.3190031
362,2.073819156390137e+18,0.97326,0.3728,15.147602,2.3203301
363,2.0532623433928369e+18,0.795133,0.8212,13.065849,2.3238947999999997
364,2.0853303559307776e+18,0.8285799999999999,0.8273,14.111882000000001,2.3318534
365,2.0855152456828293e+18,0.371026,0.2554,14.924686999999999,2.33365
366,2.0793080215079857e+18,0.970815,0.6986,12.614258,2.3474789
367,2.0793080172090514e+18,0.889921,0.645,14.14845,2.3474789
368,2.0532539596163538e+18,0.997821,0.7673,12.98199,2.3599371
