angDist,_RAJ2000,_DEJ2000,GCVS,Class1,u_Class1,LCType,u_LCType,magMax,A1,A2,Fltr,Per,f_Per,SpType,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.593571,346.9883333,50.1955556,V0422 And,,,EB,,13.4,0.6,,b,,,,Simbad,346.98833,50.19556,346.9880808019340,50.1955230780965,0.001,0.001,90,1991744835312202112,346.98804570834,0.0254,50.19550254203,0.0193,0.5456,0.0303,-5.218,0.051,-4.770,0.039,0,1.38968e+05,1.14725e+03,12.831077,8.87667e+04,2.16802e+03,12.980763,7.75694e+04,2.08510e+03,12.537694,0.443069,,,0,7596.00,1.0120,0.4967,2.48,18.522
1.922542,346.9883333,50.1955556,V0422 And,,,EB,,13.4,0.6,,b,,,,Simbad,346.98833,50.19556,346.9888805029156,50.1951525054625,0.002,0.001,0,1991744839614394368,346.98888050292,1.0458,50.19515250546,1.8250,,,,,,,0,3.65663e+02,7.47124e+00,19.280663,,,,,,,,,,0,,,,,
0.258059,351.9054167,50.2877778,V0425 And,,,EA,,13.3,1.3,,b,,,,Simbad,351.90542,50.28778,351.9054695755963,50.2878410226741,0.001,0.001,90,1943235928483662592,351.90552215100,0.0242,50.28783888626,0.0216,0.9158,0.0330,7.802,0.047,-0.496,0.042,0,1.59371e+05,2.45311e+02,12.682343,9.32275e+04,2.57090e+02,12.927528,9.81124e+04,5.53918e+02,12.282611,0.644918,,,0,6712.00,,,2.01,7.352
0.368764,11.8345833,24.2672222,zet   And,,,EB,,3.92,0.22,0.1,V,17.7695,,K1II-III,Simbad,11.83458,24.26722,11.8346889179641,24.2671872439806,0.008,0.008,90,2804918316383189504,11.83421317665,0.2615,24.26683304821,0.2043,18.2037,0.3639,-100.731,0.548,-82.265,0.486,0,6.38089e+08,2.69036e+06,3.676163,2.41391e+08,2.42914e+06,4.394584,4.78930e+08,1.93172e+06,3.061241,1.333343,,,0,4534.50,0.2057,0.1105,15.90,96.309
0.180318,143.0766667,-28.6277778,S     Ant,CWA,,EW,,6.4,0.52,0.47,V,0.6483,u,A9Vn,Simbad,143.07667,-28.62778,143.0766105521554,-28.6277688585661,0.002,0.001,90,5633777360297734016,143.07617194162,0.0329,-28.62757942595,0.0369,12.5121,0.0491,-89.417,0.098,43.997,0.090,0,4.75100e+07,6.55592e+05,6.496403,2.92691e+07,9.12569e+05,6.685366,2.70275e+07,7.53168e+05,6.182406,0.502960,,,0,7178.16,,,2.22,11.829
0.649458,152.1366667,-35.1744444,Y     Ant,,,EA,,10.1,0.6,,b,3.0519,,F2,Simbad,152.13667,-35.17444,152.1364617296842,-35.1745112975215,0.001,0.001,0,5458402747407947904,152.13643113160,0.0213,-35.17451601343,0.0221,1.4807,0.0379,-5.809,0.052,-1.095,0.064,0,1.94463e+06,7.96787e+02,9.966276,1.16031e+06,9.47655e+02,10.189952,1.13228e+06,9.35056e+02,9.627037,0.562915,,,0,6599.02,,,4.48,34.306
0.321817,147.3529167,-38.3491667,XX    Ant,,,EB,,8.7,0.5,0.4,b,8.107,,F2,Simbad,147.35292,-38.34917,147.3529700807451,-38.3492456851550,0.001,0.001,0,5432348651157744128,147.35286799381,0.0359,-38.34913641798,0.0470,5.0407,0.0603,-18.595,0.068,25.378,0.089,1,6.16976e+06,5.93317e+04,8.712695,3.68976e+06,1.15312e+05,8.933892,4.01917e+06,8.29265e+04,8.251579,0.682313,,,0,6606.67,,,2.34,9.392
0.629204,154.5508333,-36.8052778,XY    Ant,,,EA,,9.5,0.7,0.3,b,1.838,,,Simbad,154.55083,-36.80528,154.5510007826804,-36.8051657064133,0.001,0.000,0,5445295160055326592,154.55086846737,0.0144,-36.80518182027,0.0177,2.5079,0.0273,-24.606,0.025,-3.743,0.044,1,2.22960e+06,1.59146e+03,9.817799,1.27909e+06,2.25663e+03,10.084138,1.36420e+06,2.39635e+03,9.424725,0.659413,,,0,6320.00,1.2038,0.5917,3.09,13.737
0.568774,154.615,-33.2755556,XZ    Ant,,,EA,,9.6,1.2,0.6,b,7.1508,,,Simbad,154.615,-33.27556,154.6149151045282,-33.2756967527215,0.001,0.001,0,5447074857062831616,154.61489712152,0.0199,-33.27575697850,0.0270,2.2365,0.0285,-3.492,0.046,-13.988,0.051,0,3.09063e+06,1.69018e+04,9.463247,1.44128e+06,2.13523e+04,9.954519,2.36386e+06,3.53036e+04,8.827864,1.126656,,,0,4911.90,,,7.24,27.493
0.608334,154.3908333,-32.4694444,YZ    Ant,,,EA,,9.4,0.5,,b,2.1524,,A,Simbad,154.39083,-32.46944,154.3907135700473,-32.4693089337625,0.001,0.001,0,5460637672290756736,154.39075373486,0.0286,-32.46932232603,0.0371,1.1460,0.0503,7.870,0.061,-3.110,0.082,1,1.20864e+06,1.58001e+03,10.482622,8.28556e+05,2.59083e+03,10.555584,5.78212e+05,3.49532e+03,10.356703,0.198881,,,0,8594.00,0.7968,0.3920,,
0.547160,143.1845833,-37.2263889,AN    Ant,,,EB,,8.31,0.1,,Hp,,,,Simbad,143.18458,-37.22639,143.1847577019272,-37.2263271231615,0.001,0.001,0,5436174814183530752,143.18469555261,0.0215,-37.22640195243,0.0281,3.2300,0.0365,-11.494,0.044,-17.380,0.053,1,1.05838e+07,9.50752e+03,8.126757,6.20519e+06,2.28752e+04,8.369499,6.24160e+06,2.64171e+04,7.773680,0.595820,-57.41,6.61,17,6710.92,1.5303,0.7700,4.63,39.248
0.411512,213.88625,-74.26,WX    Aps,,,EA,,11.5,1.5,,b,,,,Simbad,213.88625,-74.26,213.8859134458234,-74.2600687841229,0.001,0.001,90,5796436774045711232,213.88591482813,0.0403,-74.26007274582,0.0355,1.0721,0.0474,0.087,0.072,-0.920,0.068,0,5.46893e+05,7.18488e+02,11.343609,3.46895e+05,1.18112e+03,11.500895,3.01313e+05,1.42948e+03,11.064377,0.436518,,,0,7858.00,1.0043,0.4710,2.37,19.244
0.982537,225.64375,-72.7527778,YY    Aps,,,EA,,12.0,0.5,,b,,,,Simbad,225.64375,-72.75278,225.6430822732297,-72.7529656676861,0.001,0.001,0,5793858041334429824,225.64296455361,0.0207,-72.75298984033,0.0201,1.1693,0.0269,-8.106,0.039,-5.614,0.041,0,5.04741e+05,3.54894e+03,11.430694,3.20006e+05,7.88750e+03,11.588491,2.79371e+05,5.43768e+03,11.146468,0.442023,,,0,7775.50,0.8290,0.4143,2.12,14.828
0.109335,242.1675,-76.8411111,BH    Aps,,,EA,,10.8,2.6,,b,3.652,,,Simbad,242.1675,-76.84111,242.1676006399591,-76.8411310366808,0.001,0.001,0,5780733445904798592,242.16755493973,0.0277,-76.84114116778,0.0292,1.0034,0.0341,-2.416,0.050,-2.353,0.059,0,5.83259e+05,7.63623e+02,11.273713,3.88317e+05,1.04476e+03,11.378421,2.93562e+05,1.53408e+03,11.092672,0.285748,,,0,8232.00,0.6107,0.2910,,
0.196106,260.875,-67.9291667,DW    Aps,,,EA,,7.9,1.2,,b,2.3129,,B6III,Simbad,260.875,-67.92917,260.8751269925202,-67.9291404241775,0.001,0.001,0,5811660886931565696,260.87508193423,0.0211,-67.92920445770,0.0301,1.1869,0.0473,-3.932,0.048,-14.872,0.062,1,5.43401e+06,1.00329e+04,8.850566,3.93153e+06,1.96935e+04,8.864984,2.39693e+06,1.59492e+04,8.812780,0.052203,,,0,9505.33,0.3140,0.1640,,
0.356913,237.88875,-72.3727778,FN    Aps,,,EA,,11.0,1.4,,b,5.7308,,,Simbad,237.88875,-72.37278,237.8888333334046,-72.3728736770842,0.001,0.001,0,5794667625481525760,237.88885791481,0.0244,-72.37287572319,0.0260,1.2768,0.0319,1.729,0.043,-0.475,0.054,0,7.86376e+05,1.69580e+03,10.949290,4.43913e+05,1.92747e+03,11.233145,4.95519e+05,4.22382e+03,10.524270,0.708875,,,0,6125.50,,,3.85,18.767
1.738124,217.1041667,-82.8361111,FZ    Aps,,,EA,,12.5,0.7,,b,2.8907,,,Simbad,217.10417,-82.83611,217.1033364000677,-82.8356395224519,0.001,0.001,90,5771732500119308416,217.10323358777,0.0231,-82.83563092486,0.0191,0.6905,0.0247,-2.978,0.043,1.997,0.038,0,1.59936e+05,2.81379e+02,12.678501,1.02140e+05,3.92075e+02,12.828395,8.81091e+04,5.95622e+02,12.399368,0.429027,,,0,7901.75,0.8575,0.4387,1.97,13.624
1.012279,232.5583333,-76.9705556,GO    Aps,,,EB,:,14.6,0.8,0.2,b,0.4991,,,Simbad,232.55833,-76.97056,232.5576201144976,-76.9707862824631,0.001,0.001,0,5780121705123673344,232.55736885456,0.0199,-76.97082406212,0.0199,0.1178,0.0237,-13.156,0.037,-8.775,0.041,0,2.04061e+04,1.39906e+02,14.913965,1.24270e+04,3.08154e+02,15.115469,1.22045e+04,2.02744e+02,14.545622,0.569847,,,0,6965.00,,,,
1.944415,232.5583333,-76.9705556,GO    Aps,,,EB,:,14.6,0.8,0.2,b,0.4991,,,Simbad,232.55833,-76.97056,232.5572831155270,-76.9700701472521,0.006,0.005,90,5780121705119186560,232.55716186004,0.1829,-76.97008055415,0.1612,0.3694,0.2045,-6.350,0.369,-2.417,0.343,0,5.23755e+02,1.37640e+00,18.890545,4.06780e+02,1.62648e+01,18.827988,4.67105e+02,1.40961e+01,18.088385,0.739603,,,0,,,,,
1.421948,234.0804167,-78.2294444,GQ    Aps,,,EW,,14.5,0.5,0.3,b,0.6353,,,Simbad,234.08042,-78.22944,234.0790544442224,-78.2297250994564,0.001,0.001,0,5779444745258923520,234.07869167599,0.0177,-78.22980109630,0.0183,1.0916,0.0210,-17.187,0.033,-17.651,0.038,0,2.43981e+04,1.95877e+02,14.719974,1.21047e+04,2.64685e+02,15.144008,1.80918e+04,4.07501e+02,14.118218,1.025789,,,0,5183.00,0.4313,0.2123,1.15,0.862
0.820858,236.6766667,-80.3261111,GU    Aps,,,EW,,14.0,0.7,0.5,b,0.4365,,,Simbad,236.67667,-80.32611,236.6765207054103,-80.3258844076479,0.001,0.001,0,5778220099760123520,236.67642862247,0.0154,-80.32589627225,0.0157,0.8155,0.0185,-3.594,0.033,-2.756,0.037,0,3.83538e+04,4.48083e+02,14.228846,1.85739e+04,7.32017e+02,14.679130,2.91248e+04,1.18163e+03,13.601263,1.077867,,,0,5006.63,,,2.11,2.512
0.794371,237.8829167,-73.5647222,GY    Aps,,,EW,,13.9,0.4,0.3,b,0.3752,,,Simbad,237.88292,-73.56472,237.8825815111782,-73.5645229605689,0.000,0.000,0,5782445385512034304,237.88239142967,0.0122,-73.56457306252,0.0126,0.8942,0.0161,-12.491,0.022,-11.637,0.026,0,4.40870e+04,3.14370e+02,14.077589,2.32491e+04,5.20358e+02,14.435373,3.06159e+04,6.21508e+02,13.547051,0.888322,,,0,5615.04,,,1.57,2.203
0.998552,239.7895833,-74.7941667,HH    Aps,,,,,14.3,0.5,,b,,,,Simbad,239.78958,-74.79417,239.7900447477699,-74.7939171239808,0.000,0.000,0,5781774305461715456,239.79001140938,0.0131,-74.79391699020,0.0140,0.4164,0.0178,-2.031,0.024,0.031,0.029,0,4.30908e+04,4.49333e+02,14.102406,2.07079e+04,7.21262e+02,14.561048,3.22117e+04,1.04714e+03,13.491885,1.069162,,,0,5079.10,1.6710,0.8288,4.22,10.663
0.453071,241.9691667,-79.8258333,HL    Aps,,,EB,,12.3,0.6,0.3,b,0.956,,,Simbad,241.96917,-79.82583,241.9684877232001,-79.8258714395531,0.001,0.001,0,5778313558248801536,241.96816387091,0.0218,-79.82593448714,0.0226,0.9330,0.0256,-13.286,0.039,-14.643,0.046,0,1.99096e+05,1.72443e+03,12.440707,1.05959e+05,2.89576e+03,12.788539,1.35276e+05,3.60178e+03,11.933866,0.854673,,,0,5760.00,,,3.02,9.042
0.559923,243.0375,-76.8705556,HO    Aps,,,EW,,13.2,0.5,0.5,b,0.5841,,,Simbad,243.0375,-76.87056,243.0375660911986,-76.8704007921610,0.000,0.000,0,5780705992473722624,243.03727532506,0.0146,-76.87044823085,0.0136,0.2290,0.0173,-15.340,0.027,-11.018,0.028,0,4.73528e+04,3.22629e+02,14.000002,3.01134e+04,7.51845e+02,14.154489,2.60615e+04,3.93010e+02,13.721921,0.432568,,,0,7792.25,,,3.31,36.321
1.664418,243.71125,-73.8422222,HR    Aps,,,,,13.2,2.4,,b,,,,Simbad,243.71125,-73.84222,243.7103413760402,-73.8418351344640,0.001,0.000,0,5782257918777365120,243.71034339139,0.0166,-73.84186549537,0.0188,0.5626,0.0263,0.130,0.030,-7.052,0.040,0,4.42830e+04,6.30528e+01,14.072773,2.65126e+04,8.77907e+01,14.292755,2.65783e+04,1.23674e+02,13.700602,0.592154,,,0,6991.00,,,1.59,5.431
0.657386,245.0266667,-78.9191667,HT    Aps,,,EB,,14.0,0.8,0.3,b,0.4,,,Simbad,245.02667,-78.91917,245.0264421335924,-78.9193441333872,0.001,0.000,0,5778733125014657920,245.02621032976,0.0163,-78.91941427273,0.0183,0.8550,0.0213,-10.347,0.030,-16.290,0.040,0,2.86744e+04,2.33050e+02,14.544631,1.40232e+04,5.37269e+02,14.984271,2.03101e+04,6.19003e+02,13.992639,0.991632,,,0,5329.75,,,1.49,1.616
0.742125,244.4491667,-75.4958333,HU    Aps,,,,,13.7,1.0,,b,,,,Simbad,244.44917,-75.49583,244.4484567768598,-75.4959376229119,0.003,0.002,0,5781288699276448384,244.44843083140,0.0786,-75.49596329383,0.0903,0.3095,0.0982,-1.509,0.147,-5.962,0.186,0,4.35360e+05,6.94031e+03,11.591244,2.32225e+04,3.03118e+03,14.436614,8.19138e+05,3.00553e+04,9.978527,4.458087,,,0,3346.33,0.7453,0.5230,,
0.616141,246.20375,-75.3094444,HX    Aps,,,EB,,14.2,0.7,0.2,b,1.0312,,,Simbad,246.20375,-75.30944,246.2035094821306,-75.3092844876515,0.001,0.001,0,5781270591694894976,246.20342510114,0.0217,-75.30933843984,0.0227,0.1866,0.0275,-4.970,0.041,-12.531,0.053,0,1.64477e+04,6.05404e+01,15.148104,1.05175e+04,1.18702e+02,15.296607,8.98296e+03,1.15347e+02,14.878371,0.418236,,,0,7881.25,0.8657,0.4477,,
0.268409,246.9245833,-74.8455556,II    Aps,,,EW,,11.2,0.5,0.4,b,0.8424,,,Simbad,246.92458,-74.84556,246.9247277030412,-74.8456198949302,0.001,0.001,0,5781382741880546048,246.92479934531,0.0215,-74.84572493011,0.0238,2.7773,0.0287,4.350,0.037,-24.395,0.051,0,7.73589e+05,8.26418e+03,10.967091,4.10220e+05,1.39781e+04,11.318848,5.75975e+05,1.78469e+04,10.360910,0.957937,,,0,5353.67,,,2.36,4.119
0.378035,248.865,-74.555,IO    Aps,,,EA,,12.3,1.0,0.1,b,7.995,,,Simbad,248.865,-74.555,248.8646306452340,-74.5550367640502,0.001,0.000,0,5805234104024533376,248.86458401296,0.0178,-74.55506653640,0.0191,0.4755,0.0245,-2.884,0.032,-6.915,0.045,0,1.81095e+05,1.47150e+03,12.543597,9.45029e+04,2.28956e+03,12.912775,1.24060e+05,3.06858e+03,12.027843,0.884933,29.87,9.16,11,5492.00,,,6.28,32.375
0.937189,249.81125,-77.7477778,IQ    Aps,,,,,14.0,0.8,,b,,,,Simbad,249.81125,-77.74778,249.8124404173115,-77.7478406712414,0.001,0.001,0,5777408728899184256,249.81243329538,0.0287,-77.74784147488,0.0315,0.2864,0.0415,-0.351,0.047,-0.187,0.069,1,2.16792e+04,3.58144e+01,14.848259,1.29218e+04,1.19096e+02,15.073081,1.26612e+04,1.26566e+02,14.505730,0.567351,,,0,6622.39,0.9110,0.4645,,
1.131653,250.6808333,-76.8611111,IR    Aps,,,EW,,13.4,0.4,0.4,b,0.3714,,,Simbad,250.68083,-76.86111,250.6799613351287,-76.8613550854356,0.005,0.004,0,5777926770675046400,250.67989198211,0.1341,-76.86144825538,0.1254,2.6653,0.1605,-3.661,0.240,-21.639,0.304,0,1.22104e+05,1.68625e+02,12.971538,5.06205e+04,2.38265e+02,13.590572,1.03404e+05,3.30478e+02,12.225577,1.364995,-7.54,9.61,20,4823.62,,,1.27,0.782
1.374236,253.3829167,-79.4263889,IV    Aps,,,,,14.3,0.4,,b,,,,Simbad,253.38292,-79.42639,253.3809200166025,-79.4262817665202,0.001,0.000,0,5775563370429953152,253.38066812356,0.0189,-79.42630597887,0.0183,0.6915,0.0234,-10.736,0.032,-5.623,0.040,0,2.82478e+04,1.37101e+01,14.560905,1.48733e+04,4.21662e+01,14.920371,1.95773e+04,6.35057e+01,14.032538,0.887833,,,0,5700.70,,,1.57,2.345
0.153602,253.5454167,-74.0472222,IY    Aps,,,EW,,12.7,0.3,0.2,b,0.3422,,,Simbad,253.54542,-74.04722,253.5452834785478,-74.0472441048396,0.001,0.000,0,5802322180616227072,253.54521274820,0.0150,-74.04732893507,0.0181,1.9591,0.0252,-4.515,0.029,-19.703,0.037,0,1.00461e+05,1.00550e+03,13.183370,4.86656e+04,1.50986e+03,13.633332,7.64557e+04,2.27506e+03,12.553395,1.079937,,,0,5003.80,0.8845,0.4410,1.42,1.140
0.471870,256.8179167,-74.1883333,KN    Aps,,,EA,,13.4,0.6,,b,2.851,,,Simbad,256.81792,-74.18833,256.8176698580035,-74.1882207969223,0.001,0.000,0,5802622351591283328,256.81759283730,0.0165,-74.18825977155,0.0175,0.2933,0.0227,-4.874,0.029,-9.052,0.037,1,4.13500e+04,3.82286e+01,14.147177,2.46751e+04,6.15395e+01,14.370743,2.49348e+04,1.00672e+02,13.769903,0.600840,,,0,6974.50,,,2.96,18.656
0.856655,259.01875,-75.4897222,KT    Aps,,,EW,,15.0,0.3,0.2,b,0.3742,,,Simbad,259.01875,-75.48972,259.0185464555588,-75.4899546306870,0.001,0.001,0,5801936221975383680,259.01842987466,0.0212,-75.48997714560,0.0224,0.2253,0.0289,-6.784,0.039,-5.229,0.045,0,1.47091e+04,4.80370e+00,15.269400,6.58664e+03,1.41581e+01,15.804729,1.16420e+04,1.23627e+01,14.596853,1.207875,,,0,4928.29,,,,
0.417384,259.4383333,-76.3627778,KV    Aps,,,EB,,13.4,0.9,0.2,b,0.7384,,,Simbad,259.43833,-76.36278,259.4379077899570,-76.3628359140337,0.000,0.000,0,5801778132818874880,259.43782973132,0.0137,-76.36287399614,0.0155,0.6997,0.0176,-4.274,0.026,-8.845,0.030,0,4.82335e+04,6.26283e+02,13.979995,2.43375e+04,1.01784e+03,14.385698,3.42405e+04,1.29424e+03,13.425570,0.960129,,,0,5435.50,,,2.26,4.006
0.474249,265.9833333,-78.4794444,LN    Aps,,,EW,,12.8,0.5,0.5,b,0.474,,,Simbad,265.98333,-78.47944,265.9827637941593,-78.4795108627829,0.000,0.000,0,5776646217583900672,265.98243893309,0.0122,-78.47958394083,0.0166,0.2586,0.0174,-15.069,0.024,-16.973,0.031,0,7.90289e+04,5.80888e+02,13.443901,4.79697e+04,1.31886e+03,13.648970,4.72052e+04,7.71187e+02,13.076945,0.572024,,,0,7043.75,,,4.55,45.906
0.292662,266.7925,-77.6222222,LO    Aps,,,EB,,11.3,0.5,0.2,b,0.7988,,,Simbad,266.7925,-77.62222,266.7927708020385,-77.6221652852580,0.001,0.001,0,5800717035377125632,266.79268916330,0.0201,-77.62219452613,0.0226,0.7275,0.0257,-4.064,0.036,-6.791,0.044,0,5.61828e+05,5.55579e+03,11.314357,3.55236e+05,9.84054e+03,11.475095,3.33703e+05,9.15353e+03,10.953520,0.521575,,,0,7174.33,1.0690,0.5350,4.16,41.375
1.681214,244.5679167,-81.5202778,MN    Aps,,,,,14.0,0.4,,b,,,,Simbad,244.56792,-81.52028,244.5658692518772,-81.5199215194413,0.001,0.001,90,5775049108225575296,244.56564599255,0.0207,-81.51995517317,0.0152,0.5639,0.0191,-7.647,0.040,-7.816,0.034,0,5.15750e+04,2.43260e+02,13.907269,2.32043e+04,3.24885e+02,14.437469,4.02097e+04,8.95708e+02,13.251094,1.186375,,,0,4974.14,,,3.59,7.113
0.518207,250.8195833,-77.2397222,MP    Aps,,,EW,:,13.0,0.3,,b,,,,Simbad,250.81958,-77.23972,250.8192567284499,-77.2395976299661,0.001,0.001,0,5777528537009111808,250.81919802976,0.0265,-77.23960796158,0.0282,0.0638,0.0345,-3.011,0.049,-2.400,0.065,0,2.70207e+05,4.60446e+03,12.109123,5.38699e+04,4.30196e+03,13.523022,3.63614e+05,1.75449e+04,10.860319,2.662703,,,0,3695.86,1.4395,0.7543,,
0.532163,256.9895833,-73.7263889,MR    Aps,,,,,10.0,1.0,,b,,,,Simbad,256.98958,-73.72639,256.9897505024422,-73.7265291010929,0.017,0.015,90,5802659082146816512,256.98940608204,0.5360,-73.72670240928,0.4995,3.9690,0.6591,-22.416,1.065,-40.252,0.941,0,1.01224e+06,6.58821e+03,10.675159,5.95947e+05,1.35429e+04,10.913369,6.34121e+05,1.20098e+04,10.256490,0.656879,,,0,6493.50,0.1060,0.0505,1.25,2.486
0.705847,262.8008333,-73.5797222,MU    Aps,,,,,14.8,0.7,,b,,,,Simbad,262.80083,-73.57972,262.8006232899700,-73.5795353349099,0.001,0.001,0,5803293706518524928,262.80066829134,0.0190,-73.57955675412,0.0223,0.3476,0.0293,2.955,0.036,-4.975,0.044,0,2.03853e+04,2.96610e+01,14.915071,1.23038e+04,6.79562e+01,15.126293,1.20956e+04,6.59817e+01,14.555354,0.570939,,,0,7018.00,,,1.73,6.551
0.442646,220.6775,-74.3116667,NT    Aps,,,EW,,8.4,0.47,,Hp,,,,Simbad,220.6775,-74.31167,220.6773999781734,-74.3115467542111,0.001,0.001,90,5793290899490805888,220.67919755975,0.0257,-74.31160068741,0.0232,18.4364,0.0300,112.895,0.047,-12.525,0.045,0,9.17098e+06,7.14660e+04,8.282327,4.80791e+06,1.18827e+05,8.646498,6.03950e+06,1.42410e+05,7.809418,0.837080,,,0,5604.25,0.1430,0.0575,1.10,1.079
0.385616,223.9104167,-79.8058333,NW    Aps,,,EB,,9.23,0.28,,Hp,,,,Simbad,223.91042,-79.80583,223.9103425018444,-79.8057269923653,0.001,0.001,0,5773381767563076864,223.90988229983,0.0205,-79.80572950264,0.0208,3.7349,0.0245,-18.917,0.038,-0.583,0.044,0,4.38373e+06,2.33113e+04,9.083756,2.36444e+06,3.96203e+04,9.417069,2.92784e+06,4.21534e+04,8.595550,0.821520,,,0,5856.25,,,3.41,12.355
0.261145,249.78875,-75.4886111,OT    Aps,,,EA,,7.98,0.36,,Hp,,,,Simbad,249.78875,-75.48861,249.7887532215831,-75.4886836356811,0.002,0.001,0,5781106382203819264,249.78839806758,0.0413,-75.48873621856,0.0441,3.9455,0.0529,-20.669,0.077,-12.213,0.110,1,1.22880e+07,5.94448e+03,7.964658,8.67639e+06,7.29306e+03,8.005541,5.44728e+06,8.96400e+03,7.921472,0.084069,,,0,9039.33,0.4780,0.2357,,
0.480280,263.15,-68.0677778,OZ    Aps,,,EA,,8.59,0.08,,Hp,,,,Simbad,263.15,-68.06778,263.1500249834496,-68.0676447157038,0.001,0.001,0,5811526128037630080,263.14994667370,0.0199,-68.06767562317,0.0272,2.4131,0.0404,-6.793,0.045,-7.179,0.056,1,7.10741e+06,1.83834e+03,8.559087,4.92458e+06,2.66227e+03,8.620464,3.27832e+06,2.10370e+03,8.472793,0.147672,,,0,8559.00,0.6770,0.3465,,
0.423249,265.7695833,-70.8727778,PP    Aps,,,EA,,9.65,0.37,,Hp,,,,Simbad,265.76958,-70.87278,265.7694779357241,-70.8726654142720,0.001,0.001,0,5809975301243391616,265.76945333709,0.0162,-70.87275012234,0.0221,1.5547,0.0273,-1.872,0.033,-19.674,0.043,0,2.71131e+06,1.17435e+03,9.605416,1.71145e+06,1.87580e+03,9.767980,1.45559e+06,1.23093e+03,9.354322,0.413657,,,0,7294.00,1.0350,0.5170,4.15,43.879
0.321184,320.0666667,-10.8022222,RY    Aqr,S,,EA,,8.8,1.3,,V,1.9666,v,A3,Simbad,320.06667,-10.80222,320.0667503183338,-10.8022570335492,0.001,0.001,90,6892535685232812032,320.06699942071,0.0395,-10.80211366214,0.0346,6.2732,0.0450,56.831,0.075,33.299,0.067,0,5.67231e+06,7.29567e+03,8.803967,3.39144e+06,1.43219e+04,9.025427,3.21738e+06,3.29278e+04,8.493165,0.532262,,,0,6795.00,0.8973,0.4270,1.70,5.580
0.428141,335.2579167,-6.9641667,ST    Aqr,CB,,EB,,9.15,0.52,0.22,V,0.781,i,A7:+G8IV:,Simbad,335.25792,-6.96417,335.2579024910572,-6.9642847887108,0.001,0.001,0,2622626156150704896,335.25804289535,0.0377,-6.96422650543,0.0498,3.9035,0.0477,32.369,0.082,13.537,0.093,1,3.57853e+06,6.02174e+04,9.304106,2.13186e+06,1.06642e+05,9.529490,2.28747e+06,9.94606e+04,8.863534,0.665957,,,0,6600.00,,,2.31,9.084
0.376325,343.01625,-12.9455556,SU    Aqr,CB,,EB,,10.2,0.6,0.3,b,1.0447,u,A5V,Simbad,343.01625,-12.94556,343.0161937858536,-12.9454665716231,0.002,0.002,0,2603523825245107968,343.01631661840,0.0609,-12.94554777599,0.0577,2.5626,0.0708,27.804,0.129,-18.860,0.153,0,2.23851e+06,2.62150e+03,9.813466,1.45619e+06,5.86371e+03,9.943345,1.12371e+06,3.77740e+03,9.635282,0.308064,,,0,7680.00,0.6347,0.3070,2.08,13.596
1.921204,332.8833333,-22.7883333,AO    Aqr,,,EW,,11.5,0.8,,b,0.6984,,F:,Simbad,332.88333,-22.78833,332.8829543501807,-22.7879298874451,0.001,0.001,90,6819090851117929984,332.88294348228,0.0563,-22.78800122762,0.0400,2.6810,0.0581,-2.327,0.093,-16.569,0.082,0,5.77261e+05,8.21434e+03,11.284935,3.02496e+05,1.58365e+04,11.649591,3.85151e+05,1.63340e+04,10.797842,0.851748,,,0,5680.80,1.3410,0.6975,1.84,3.192
0.457303,354.0370833,-16.4688889,BQ    Aqr,,,EA,,11.4,0.8,,b,6.6203,,,Simbad,354.03708,-16.46889,354.0371730599034,-16.4689823183501,0.001,0.001,90,2395429051981452416,354.03718956661,0.0445,-16.46901948979,0.0388,2.0237,0.0488,3.677,0.085,-8.633,0.077,1,1.22691e+06,3.78845e+03,10.466336,5.70687e+05,4.19784e+03,10.960394,9.31750e+05,9.54575e+03,9.838672,1.121722,,,0,4969.73,,,4.89,13.152
0.484355,335.81625,-15.3322222,BW    Aqr,DM,,EA,,10.2,0.7,0.6,b,6.7197,,F7,Simbad,335.81625,-15.33222,335.8163768289398,-15.3322782438136,0.002,0.002,0,2599211025245327232,335.81631213705,0.1093,-15.33234158012,0.0696,2.3954,0.1289,-14.490,0.139,-14.710,0.140,0,1.57252e+06,1.54429e+03,10.196876,8.88073e+05,6.19106e+02,10.480267,9.66159e+05,8.64142e+02,9.799299,0.680967,,,0,6139.95,,,2.89,10.658
0.345601,312.9295833,-11.0916667,BX    Aqr,,,EA,,11.5,1.0,,b,1.5296,,,Simbad,312.92958,-11.09167,312.9296379758703,-11.0915870932038,0.001,0.001,90,6901921941122054784,312.92962207334,0.0337,-11.09166897059,0.0219,1.4252,0.0422,-3.624,0.071,-19.017,0.044,1,2.92785e+05,5.71475e+02,12.021993,1.79785e+05,9.40954e+02,12.214501,1.69828e+05,1.02756e+03,11.686899,0.527602,,,0,7189.00,0.9670,0.4860,1.53,5.620
